User: USER,Path: C:\Program Files (x86)\BMG\Omega\User\Data\,Test run no.: 313
Test name: Ilya T30 - Chimeragenesis (8-8-21),Date: 8/9/2021,Time: 5:18:43 PM

ID1: 003,ID2: Wizard script `IA T30_Chimeras`, Prot.1, Plate 3, Monday, August 9, 2021 5:13:06 PM,
Absorbance

Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
G,,,0.74,0.716,0.725,0.735,0.724,0.685,0.736,0.736,,
H,,,,,,,,,,,,

Cycle 29 (5 h 44 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.721,0.667,0.721,0.737,0.734,0.718,0.725,0.703,,
C,,,0.694,0.666,0.714,0.75,0.698,0.727,0.732,0.758,,
D,,,0.665,0.702,0.742,0.765,0.743,0.75,0.757,0.767,,
E,,,0.731,0.7,0.743,0.724,0.726,0.733,0.759,0.786,,
F,,,0.727,0.692,0.705,0.718,0.705,0.718,0.74,0.692,,
G,,,0.74,0.716,0.729,0.74,0.731,0.7,0.738,0.738,,
H,,,,,,,,,,,,

Cycle 30 (5 h 56 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.714,0.673,0.724,0.73,0.727,0.719,0.721,0.681,,
C,,,0.698,0.671,0.732,0.756,0.697,0.738,0.738,0.767,,
D,,,0.663,0.708,0.74,0.77,0.75,0.754,0.758,0.772,,
E,,,0.731,0.701,0.746,0.723,0.727,0.739,0.759,0.793,,
F,,,0.725,0.695,0.708,0.724,0.704,0.718,0.744,0.692,,
G,,,0.737,0.718,0.717,0.736,0.734,0.687,0.739,0.741,,
H,,,,,,,,,,,,

Cycle 31 (6 h 8 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.717,0.668,0.725,0.735,0.728,0.723,0.723,0.696,,
C,,,0.698,0.668,0.722,0.754,0.7,0.735,0.742,0.767,,
D,,,0.665,0.713,0.74,0.768,0.749,0.753,0.756,0.776,,
E,,,0.736,0.7,0.751,0.718,0.726,0.737,0.761,0.79,,
F,,,0.725,0.696,0.707,0.725,0.71,0.717,0.74,0.69,,
G,,,0.742,0.716,0.725,0.737,0.721,0.68,0.738,0.74,,
H,,,,,,,,,,,,

Cycle 32 (6 h 20 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.726,0.67,0.728,0.731,0.728,0.718,0.722,0.7,,
C,,,0.698,0.663,0.728,0.75,0.699,0.736,0.736,0.773,,
D,,,0.663,0.708,0.744,0.768,0.755,0.756,0.757,0.775,,
E,,,0.732,0.706,0.75,0.719,0.726,0.741,0.765,0.79,,
F,,,0.729,0.696,0.71,0.721,0.708,0.716,0.736,0.696,,
G,,,0.742,0.72,0.728,0.74,0.726,0.689,0.738,0.742,,
H,,,,,,,,,,,,

Cycle 33 (6 h 33 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.726,0.67,0.729,0.737,0.731,0.724,0.727,0.689,,
C,,,0.697,0.668,0.725,0.76,0.701,0.735,0.746,0.786,,
D,,,0.67,0.716,0.747,0.771,0.754,0.748,0.758,0.782,,
E,,,0.738,0.703,0.755,0.727,0.741,0.742,0.763,0.789,,
F,,,0.725,0.699,0.711,0.723,0.704,0.719,0.738,0.692,,
G,,,0.744,0.72,0.729,0.74,0.731,0.685,0.739,0.742,,
H,,,,,,,,,,,,

Cycle 34 (6 h 45 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.728,0.668,0.725,0.735,0.731,0.717,0.73,0.695,,
C,,,0.697,0.666,0.722,0.765,0.696,0.734,0.737,0.777,,
D,,,0.666,0.707,0.745,0.774,0.756,0.763,0.761,0.788,,
E,,,0.741,0.707,0.761,0.723,0.73,0.739,0.765,0.789,,
F,,,0.729,0.696,0.706,0.725,0.704,0.712,0.744,0.694,,
G,,,0.747,0.72,0.732,0.742,0.728,0.685,0.739,0.752,,
H,,,,,,,,,,,,

Cycle 35 (6 h 57 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.719,0.668,0.733,0.735,0.732,0.722,0.729,0.691,,
C,,,0.704,0.668,0.724,0.765,0.698,0.732,0.739,0.782,,
D,,,0.668,0.716,0.747,0.774,0.75,0.752,0.761,0.787,,
E,,,0.735,0.704,0.76,0.73,0.731,0.75,0.766,0.797,,
F,,,0.73,0.696,0.712,0.722,0.707,0.711,0.741,0.692,,
G,,,0.745,0.725,0.723,0.745,0.735,0.689,0.739,0.745,,
H,,,,,,,,,,,,

Cycle 36 (7 h 10 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.728,0.666,0.733,0.737,0.729,0.722,0.725,0.691,,
C,,,0.697,0.664,0.726,0.763,0.703,0.739,0.739,0.784,,
D,,,0.665,0.712,0.743,0.778,0.748,0.754,0.763,0.8,,
E,,,0.737,0.705,0.765,0.724,0.731,0.744,0.769,0.8,,
F,,,0.722,0.697,0.71,0.72,0.705,0.709,0.736,0.69,,
G,,,0.747,0.722,0.731,0.745,0.727,0.682,0.741,0.747,,
H,,,,,,,,,,,,

Cycle 37 (7 h 22 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.725,0.665,0.726,0.741,0.726,0.724,0.726,0.688,,
C,,,0.7,0.666,0.731,0.774,0.693,0.742,0.736,0.789,,
D,,,0.665,0.712,0.748,0.778,0.747,0.76,0.771,0.793,,
E,,,0.742,0.71,0.766,0.725,0.729,0.741,0.775,0.796,,
F,,,0.723,0.701,0.71,0.722,0.705,0.708,0.74,0.688,,
G,,,0.753,0.718,0.727,0.748,0.725,0.679,0.746,0.749,,
H,,,,,,,,,,,,

Cycle 38 (7 h 34 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.728,0.662,0.73,0.739,0.723,0.719,0.722,0.689,,
C,,,0.697,0.661,0.726,0.773,0.697,0.741,0.738,0.798,,
D,,,0.665,0.714,0.747,0.776,0.752,0.765,0.765,0.8,,
E,,,0.741,0.709,0.765,0.73,0.733,0.743,0.77,0.803,,
F,,,0.722,0.702,0.714,0.722,0.702,0.705,0.734,0.69,,
G,,,0.752,0.723,0.736,0.746,0.726,0.686,0.746,0.741,,
H,,,,,,,,,,,,

Cycle 39 (7 h 46 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.726,0.664,0.727,0.741,0.731,0.725,0.723,0.692,,
C,,,0.698,0.668,0.729,0.776,0.7,0.737,0.734,0.801,,
D,,,0.666,0.713,0.749,0.773,0.753,0.757,0.762,0.783,,
E,,,0.744,0.707,0.767,0.728,0.736,0.745,0.771,0.8,,
F,,,0.728,0.702,0.717,0.72,0.706,0.71,0.742,0.689,,
G,,,0.756,0.723,0.738,0.745,0.729,0.684,0.743,0.747,,
H,,,,,,,,,,,,

Cycle 40 (7 h 59 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.727,0.668,0.729,0.746,0.728,0.717,0.717,0.695,,
C,,,0.698,0.667,0.726,0.786,0.698,0.74,0.745,0.805,,
D,,,0.668,0.721,0.746,0.78,0.753,0.764,0.779,0.781,,
E,,,0.748,0.711,0.773,0.729,0.734,0.739,0.773,0.814,,
F,,,0.729,0.706,0.719,0.721,0.702,0.71,0.74,0.693,,
G,,,0.755,0.722,0.729,0.749,0.728,0.68,0.741,0.751,,
H,,,,,,,,,,,,

Cycle 41 (8 h 11 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.731,0.668,0.729,0.748,0.729,0.719,0.719,0.693,,
